setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,depth,seed,n_params
d=6 s=2,Random 30% #11,1028,0.0036992125742528,0.0129122100911388,0.0165845701187975,-0.0092129975168859,-0.0128853575445447,False,False,False,,6,2,5537
d=6 s=2,Random 30% #12,1028,-0.0176439165409753,0.0460661177528873,0.051097179646952,-0.0637100342938626,-0.0687410961879274,False,False,False,,6,2,5537
d=6 s=2,Random 30% #13,1028,0.0061871080085679,0.0614941743106217,-0.0231218655504742,-0.0553070663020537,0.0293089735590422,True,True,True,,6,2,5537
d=6 s=2,Random 30% #14,1028,-0.0024039572835282,0.0347253875520653,-0.0009843003303149,-0.0371293448355936,-0.0014196569532133,True,False,True,,6,2,5537
d=6 s=2,Random 30% #15,1028,-0.0014797507788162,-0.0370513793484525,0.0054816501505879,0.0355716285696363,-0.0069614009294041,True,True,True,,6,2,5537
d=6 s=2,Random 30% #16,1028,0.006823838043474,0.0179883968932361,-0.0066259975660358,-0.0111645588497621,0.0134498356095099,True,True,True,,6,2,5537
d=6 s=2,Random 30% #17,1028,0.0030261642698374,0.0530117237579901,0.0293412461716932,-0.0499855594881526,-0.0263150819018558,False,False,False,,6,2,5537
d=6 s=2,Random 30% #18,1028,0.008237689744539,0.0647862449663895,-0.00457239129031,-0.0565485552218504,0.012810081034849,True,True,True,,6,2,5537
d=6 s=2,Random 30% #19,1028,0.0066883064376393,0.0399365872520579,0.0256458602627548,-0.0332482808144186,-0.0189575538251155,False,False,False,,6,2,5537
d=6 s=2,Random 30% #20,1028,-0.0099963316214233,0.0287816689947851,0.0224075467979974,-0.0387780006162085,-0.0324038784194208,False,False,False,,6,2,5537
d=6 s=2,Random 30% #21,1028,0.002277451699682,0.0432831781226739,-0.0292011823200866,-0.0410057264229918,0.0314786340197687,True,True,True,,6,2,5537
d=6 s=2,Random 30% #22,1028,0.0271739130434782,-0.0080607254643781,0.0172781400885667,0.0352346385078564,0.0098957729549115,True,False,True,,6,2,5537
d=6 s=2,Random 30% #23,1028,0.0053719593676173,0.0625848117893123,0.0540809711495449,-0.0572128524216949,-0.0487090117819276,False,False,False,,6,2,5537
d=6 s=2,Random 30% #24,1028,0.0374355138753044,0.0390708767081632,0.0166839005332597,-0.0016353628328587,0.0207516133420446,False,True,True,,6,2,5537
d=6 s=2,Random 30% #25,1028,0.0207335170659317,0.0505184762208786,-0.0121313435694353,-0.0297849591549468,0.0328648606353671,True,True,True,,6,2,5537
d=6 s=2,Random 30% #26,1028,0.000322640117994,0.0615141548927781,-0.005191004847959,-0.061191514774784,0.0055136449659531,True,True,True,,6,2,5537
d=6 s=2,Random 30% #27,1028,-0.0133699862551543,0.0564886861024091,-0.0110464666502468,-0.0698586723575634,-0.0023235196049075,True,False,True,,6,2,5537
d=6 s=2,Random 30% #28,1028,0.0048546691403834,0.0752307388292349,0.0436860562116376,-0.0703760696888514,-0.0388313870712542,False,False,False,,6,2,5537
d=6 s=2,Random 30% #29,1028,0.0132264436461088,0.0427920485726217,0.0096827450339916,-0.0295656049265128,0.0035436986121172,False,True,True,,6,2,5537
d=6 s=2,Random 30% #30,1028,0.0073191060456281,0.0384946577114637,0.0024898729038831,-0.0311755516658356,0.0048292331417449,False,True,True,,6,2,5537
d=6 s=2,Random 30% #31,1028,0.0186572318838355,0.0536090141436001,0.0234320606243089,-0.0349517822597646,-0.0047748287404733,False,False,False,,6,2,5537
d=6 s=2,Random 30% #32,1028,0.0146773132638857,0.0661781955529559,-0.0060693771457334,-0.0515008822890702,0.0207466904096191,True,True,True,,6,2,5537
d=6 s=2,Random 30% #33,1028,0.0107989019115876,0.0585675265940294,0.0092870197119722,-0.0477686246824417,0.0015118821996153,False,True,True,,6,2,5537
d=6 s=2,Random 30% #34,1028,0.0036708111308466,0.0640235652359779,0.011757493530511,-0.0603527541051312,-0.0080866823996643,False,False,False,,6,2,5537
d=6 s=2,Random 30% #35,1028,-0.0021279853031231,0.0537779991404676,0.0144765206787273,-0.0559059844435907,-0.0166045059818504,False,False,False,,6,2,5537
d=6 s=2,Random 30% #36,1028,-0.0048226599270606,0.028885500496058,-0.0018893538533751,-0.0337081604231187,-0.0029333060736855,True,False,True,,6,2,5537
d=6 s=2,Random 30% #37,1028,-0.0037446257685728,0.0342861244531969,0.0121372132596308,-0.0380307502217698,-0.0158818390282036,False,False,False,,6,2,5537
d=6 s=2,Random 30% #38,1028,0.0108722741433021,0.0068380352311173,0.005245595798736,0.0040342389121848,0.005626678344566,False,False,False,,6,2,5537
d=6 s=2,Random 30% #39,1028,0.0380230468256006,0.036149689327308,-0.0053597695615222,0.0018733574982925,0.0433828163871228,True,False,True,,6,2,5537
d=6 s=2,Random 30% #40,1028,-0.0156995008383602,0.0229315547520503,0.0203164588863704,-0.0386310555904106,-0.0360159597247307,False,False,False,,6,2,5537
d=6 s=2,Random 30% #41,1028,0.0003191021554961,0.0423025571645383,0.0092139116501853,-0.0419834550090422,-0.0088948094946892,False,False,False,,6,2,5537
d=6 s=2,Random 30% #42,1028,0.0039796984507742,0.0721627927741813,-0.007675254976475,-0.068183094323407,0.0116549534272492,True,True,True,,6,2,5537
d=6 s=2,Random 30% #43,1028,0.0320665445665445,0.0330683586583429,0.051088849214192,-0.0010018140917983,-0.0190223046476474,False,False,False,,6,2,5537
d=6 s=2,Random 30% #44,1028,0.014617494198646,0.0314021151600203,0.018912069559132,-0.0167846209613743,-0.004294575360486,False,False,False,,6,2,5537
d=6 s=2,Random 30% #45,1028,-0.010677190889205,0.0260282738558949,-0.0343913003291987,-0.0367054647450999,0.0237141094399937,True,True,True,,6,2,5537
d=6 s=2,Random 30% #46,1028,-0.0211341559464426,0.054123653469504,-0.0112866114302509,-0.0752578094159467,-0.0098475445161916,True,False,True,,6,2,5537
d=6 s=2,Random 30% #47,1028,0.0021068472535741,0.0330694282341176,-0.0173997679732093,-0.0309625809805435,0.0195066152267834,True,True,True,,6,2,5537
d=6 s=2,Random 30% #48,1028,0.0099373113536103,0.0114560032031724,-0.0107366791179736,-0.0015186918495621,0.020673990471584,True,True,True,,6,2,5537
d=6 s=2,Random 30% #49,1028,-0.0033935788911766,0.053610256549499,0.0306191531514599,-0.0570038354406757,-0.0340127320426366,False,False,False,,6,2,5537
d=6 s=2,Random 30% #50,1028,-0.0149638584774062,0.0454707801012616,0.0559060281265771,-0.0604346385786679,-0.0708698866039834,False,False,False,,6,2,5537
d=8 s=0,All Patients,3429,0.0078818040435458,0.0473116154165255,0.0200687317733551,-0.0394298113729796,-0.0121869277298092,False,False,False,,8,0,7649
d=8 s=0,ICUType 1.0,490,0.0294939989088925,0.0157204267183752,0.004219781932259,0.0137735721905172,0.0252742169766335,False,False,False,,8,0,7649
d=8 s=0,ICUType 2.0,643,-0.000975689080413,0.0210937080709329,-0.0070911183100272,-0.022069397151346,0.0061154292296141,True,True,True,,8,0,7649
d=8 s=0,ICUType 3.0,1357,-0.0217764843549488,0.0160190615853263,-0.0139252176900227,-0.0377955459402752,-0.0078512666649261,True,False,True,,8,0,7649
d=8 s=0,ICUType 4.0,939,0.0202084035501629,0.0460923611127902,-0.018939481753469,-0.0258839575626273,0.0391478853036319,True,True,True,,8,0,7649
d=8 s=0,Age decile 0,374,0.046026807780653,0.0339200776250891,-0.0270346955476624,0.0121067301555638,0.0730615033283155,True,False,True,,8,0,7649
d=8 s=0,Age decile 1,344,0.0273634472301562,0.0607360094172514,-0.019023662573331,-0.0333725621870952,0.0463871098034872,True,True,True,,8,0,7649
d=8 s=0,Age decile 2,347,0.0042864169770219,0.0453827387374308,-0.0390973628573985,-0.0410963217604088,0.0433837798344205,True,True,True,,8,0,7649
d=8 s=0,Age decile 3,325,0.0096292729898892,0.0425233700022039,-0.0702689261095829,-0.0328940970123146,0.0798981990994722,True,True,True,,8,0,7649
d=8 s=0,Age decile 4,372,-0.0152359717577108,0.047943477979868,-0.0396470702986914,-0.0631794497375789,0.0244110985409805,True,True,True,,8,0,7649
d=8 s=0,Age decile 5,344,-0.0250497851378262,0.0529428462391211,0.0963296826118732,-0.0779926313769474,-0.1213794677496994,False,False,False,,8,0,7649
d=8 s=0,Age decile 6,397,-0.0004719207173194,0.0292566263881472,0.0334281514502816,-0.0297285471054667,-0.0339000721676011,False,False,False,,8,0,7649
d=8 s=0,Age decile 7,247,0.0173747705218987,0.0351133787293178,-0.028155540997618,-0.017738608207419,0.0455303115195167,True,True,True,,8,0,7649
d=8 s=0,Age decile 8,354,-0.0216450216450216,0.0319075707562755,-0.0282771415982456,-0.0535525924012972,0.0066321199532239,True,True,True,,8,0,7649
d=8 s=0,Age decile 9,325,-0.0771864301276066,0.0697858829705964,0.0061632016715328,-0.146972313098203,-0.0833496317991394,False,False,False,,8,0,7649
d=8 s=0,HR quartile 0,877,0.0371049136786188,0.0734666579157917,0.0125388411554196,-0.0363617442371728,0.0245660725231992,False,True,True,,8,0,7649
d=8 s=0,HR quartile 1,917,-0.0169849537037037,0.0284921024115159,-0.0250632286490232,-0.0454770561152196,0.0080782749453195,True,True,True,,8,0,7649
d=8 s=0,HR quartile 2,816,0.034861311019492,0.0236103607298567,0.0192095651408604,0.0112509502896353,0.0156517458786316,False,False,False,,8,0,7649
d=8 s=0,HR quartile 3,819,-0.0232600311906863,-0.000664940734608,0.0683855834607036,-0.0225950904560782,-0.0916456146513899,True,False,True,,8,0,7649
d=8 s=0,MAP quartile 0,877,-0.0141240285818599,-0.0413401692984778,-0.0096387139212572,0.0272161407166179,-0.0044853146606026,False,True,True,,8,0,7649
d=8 s=0,MAP quartile 1,840,0.02392179413456,0.0022832576454092,0.0146324038225499,0.0216385364891508,0.0092893903120101,False,False,False,,8,0,7649
d=8 s=0,MAP quartile 2,866,0.0104058609958506,0.0305800602785593,-0.0218734183321344,-0.0201741992827087,0.032279279327985,True,True,True,,8,0,7649
d=8 s=0,MAP quartile 3,846,0.0090927756430939,0.0834352882006471,0.005091793306963,-0.0743425125575532,0.0040009823361308,False,True,True,,8,0,7649
d=8 s=0,Temp quartile 0,902,0.0068727157158747,0.0884243553519343,0.0053500923556797,-0.0815516396360595,0.001522623360195,False,True,True,,8,0,7649
d=8 s=0,Temp quartile 1,864,0.0305627470437901,0.0522565557713861,-0.0577685284533804,-0.0216938087275959,0.0883312754971706,True,True,True,,8,0,7649
d=8 s=0,Temp quartile 2,838,-0.0036346905912123,0.0543353784824728,0.0174767370557091,-0.0579700690736852,-0.0211114276469215,False,False,False,,8,0,7649
d=8 s=0,Temp quartile 3,825,-0.0023612750885478,-0.0052038716085893,7.004158823081807e-05,0.0028425965200415,-0.0024313166767786,True,True,True,,8,0,7649
d=8 s=0,Urine quartile 0,859,-0.0313289760348584,0.0180910177549912,-0.0043648452332479,-0.0494199937898496,-0.0269641308016104,True,False,True,,8,0,7649
d=8 s=0,Urine quartile 1,913,-0.0210526315789473,0.034243205235457,-0.027254511329281,-0.0552958368144043,0.0062018797503336,True,True,True,,8,0,7649
d=8 s=0,Urine quartile 2,802,0.0149901230333403,0.0513191608812231,-0.0257151746826575,-0.0363290378478827,0.0407052977159978,True,True,True,,8,0,7649
d=8 s=0,Urine quartile 3,855,0.0601118199903958,0.0666214292788213,0.0126522613851793,-0.0065096092884254,0.0474595586052165,False,True,True,,8,0,7649
d=8 s=0,SAPS quartile 0,1025,0.0026756349262149,0.0155798563467553,0.0161239803318825,-0.0129042214205403,-0.0134483454056676,False,False,False,,8,0,7649
d=8 s=0,SAPS quartile 1,946,0.0452124666297511,0.0423509606246133,-0.0138881420852982,0.0028615060051378,0.0591006087150493,True,False,True,,8,0,7649
d=8 s=0,SAPS quartile 2,660,0.0015384615384615,0.0308328307367629,-0.0231104534504058,-0.0292943691983013,0.0246489149888673,True,True,True,,8,0,7649
d=8 s=0,SAPS quartile 3,798,-0.0389986891196934,0.0607854945041288,-0.0068745123238293,-0.0997841836238223,-0.0321241767958641,True,False,True,,8,0,7649
d=8 s=0,HR > 100,945,-0.0351262896411669,0.0292565593972503,0.0454043287120999,-0.0643828490384173,-0.0805306183532669,False,False,False,,8,0,7649
d=8 s=0,MAP < 65,697,-0.0279136809159047,0.0210893336885681,0.0019111435681992,-0.0490030146044729,-0.029824824484104,False,False,False,,8,0,7649
d=8 s=0,Temp > 38C,267,-0.0430204913392958,0.0369006390333637,0.0148963526531336,-0.0799211303726595,-0.0579168439924294,False,False,False,,8,0,7649
d=8 s=0,Urine > 1000,210,0.0458952811893988,0.0673814040998606,-0.0407271342752472,-0.0214861229104618,0.086622415464646,True,True,True,,8,0,7649
d=8 s=0,Random 50% #1,1714,0.0148182289884191,0.0537320027870732,0.0197313696366548,-0.038913773798654,-0.0049131406482356,False,False,False,,8,0,7649
d=8 s=0,Random 50% #2,1714,0.0038708396744524,0.0515805979635537,0.0104329856563031,-0.0477097582891012,-0.0065621459818506,False,False,False,,8,0,7649
d=8 s=0,Random 50% #3,1714,0.0221853388658367,0.0455886919768975,0.0509694756170434,-0.0234033531110607,-0.0287841367512066,False,False,False,,8,0,7649
d=8 s=0,Random 50% #4,1714,0.0209444740819774,0.0193154004265768,0.0243882166481929,0.0016290736554005,-0.0034437425662155,False,True,True,,8,0,7649
d=8 s=0,Random 50% #5,1714,0.025145147627017,-0.0298091376260767,0.0277235706762602,0.0549542852530937,-0.0025784230492431,True,True,True,,8,0,7649
d=8 s=0,Random 50% #6,1714,-0.0032358828377694,0.0464352517850489,0.0310870479797646,-0.0496711346228184,-0.0343229308175341,False,False,False,,8,0,7649
d=8 s=0,Random 50% #7,1714,0.0203886964648963,0.0022528989498228,-0.0052872154481857,0.0181357975150734,0.0256759119130821,True,False,True,,8,0,7649
d=8 s=0,Random 50% #8,1714,-0.0080211409064465,0.0305960271200301,0.0056183539852707,-0.0386171680264767,-0.0136394948917173,False,False,False,,8,0,7649
d=8 s=0,Random 50% #9,1714,-0.0018808498325041,0.0185804219919592,0.0546967744985473,-0.0204612718244634,-0.0565776243310515,False,False,False,,8,0,7649
d=8 s=0,Random 50% #10,1714,0.0032849222618878,0.097299451679262,0.0111182178218108,-0.0940145294173741,-0.007833295559923,False,False,False,,8,0,7649
d=8 s=0,Random 50% #11,1714,0.0064028840624585,0.0734066616298204,0.0224493434268422,-0.0670037775673619,-0.0160464593643836,False,False,False,,8,0,7649
d=8 s=0,Random 50% #12,1714,-0.0033234372422892,-0.0040077257432283,-0.0113787631052544,0.0006842885009391,0.0080553258629651,False,False,False,,8,0,7649
d=8 s=0,Random 50% #13,1714,0.0032517955657333,0.0051955314786953,0.0202606077454851,-0.0019437359129619,-0.0170088121797517,False,False,False,,8,0,7649
d=8 s=0,Random 50% #14,1714,0.0062157191184681,0.0351568759481792,0.0155651386759988,-0.0289411568297111,-0.0093494195575306,False,False,False,,8,0,7649
d=8 s=0,Random 50% #15,1714,0.0026854501430772,0.0640489568888371,0.0220794877718738,-0.0613635067457599,-0.0193940376287966,False,False,False,,8,0,7649
d=8 s=0,Random 50% #16,1714,0.0188052608311229,0.0512851465721524,0.0456611338846188,-0.0324798857410295,-0.0268558730534959,False,False,False,,8,0,7649
d=8 s=0,Random 50% #17,1714,0.0073507410721795,0.0366785754070272,0.0759389833129743,-0.0293278343348477,-0.0685882422407947,False,False,False,,8,0,7649
d=8 s=0,Random 50% #18,1714,0.0251803786741562,-0.0406090135300696,0.0114895923836403,0.0657893922042258,0.0136907862905158,True,False,True,,8,0,7649
d=8 s=0,Random 50% #19,1714,0.0087463233253787,0.0072067702726513,-0.0333559300303788,0.0015395530527274,0.0421022533557576,True,False,True,,8,0,7649
d=8 s=0,Random 50% #20,1714,0.0239488541873964,0.0385162443481505,-0.0283306685676219,-0.0145673901607541,0.0522795227550183,True,True,True,,8,0,7649
d=8 s=0,Random 50% #21,1714,0.0016605879752431,0.0444019486125208,-0.0219756714741431,-0.0427413606372777,0.0236362594493862,True,True,True,,8,0,7649
d=8 s=0,Random 50% #22,1714,0.0178287222426975,0.0381524616500774,0.0661797207500274,-0.0203237394073798,-0.0483509985073299,False,False,False,,8,0,7649
d=8 s=0,Random 50% #23,1714,-0.0051929851771431,0.0275391283616492,0.0908561168679383,-0.0327321135387923,-0.0960491020450814,False,False,False,,8,0,7649
d=8 s=0,Random 50% #24,1714,0.0201698382197979,-0.0119245549659378,0.0353082893776131,0.0320943931857357,-0.0151384511578151,True,True,True,,8,0,7649
d=8 s=0,Random 50% #25,1714,0.0024135223603308,0.0470569367278249,0.0047381740384616,-0.0446434143674941,-0.0023246516781307,False,False,False,,8,0,7649
d=8 s=0,Random 50% #26,1714,-0.0063986093578627,-0.0030414419888297,-0.0389237777283988,-0.0033571673690329,0.0325251683705361,False,True,True,,8,0,7649
d=8 s=0,Random 50% #27,1714,-0.0048317683881064,0.0198272185758942,0.0018681117038369,-0.0246589869640006,-0.0066998800919434,False,False,False,,8,0,7649
d=8 s=0,Random 50% #28,1714,0.0098094573797898,0.0293794611940167,0.0454360351430832,-0.0195700038142269,-0.0356265777632933,False,False,False,,8,0,7649
d=8 s=0,Random 50% #29,1714,0.0125552608311229,0.0174857940115176,0.0365145075505908,-0.0049305331803947,-0.0239592467194679,False,False,False,,8,0,7649
d=8 s=0,Random 50% #30,1714,0.0022139615866539,0.011976989777655,0.0077094063544451,-0.0097630281910011,-0.0054954447677912,False,False,False,,8,0,7649
d=8 s=0,Random 50% #31,1714,0.0081502190717898,0.0664376467883633,0.0108645856526808,-0.0582874277165735,-0.0027143665808909,False,False,False,,8,0,7649
d=8 s=0,Random 50% #32,1714,-0.0092920029904661,0.0471155214350684,0.0050851736217202,-0.0564075244255346,-0.0143771766121864,False,False,False,,8,0,7649
d=8 s=0,Random 50% #33,1714,-0.002514181228832,0.0276992288265769,-0.000208140865339,-0.0302134100554089,-0.0023060403634929,True,False,True,,8,0,7649
d=8 s=0,Random 50% #34,1714,0.0070180513371488,-0.0333440760567139,-0.0382717130109339,0.0403621273938628,0.0452897643480827,False,False,False,,8,0,7649
d=8 s=0,Random 50% #35,1714,0.0093248828878478,0.0530129287434866,0.0506879563252626,-0.0436880458556388,-0.0413630734374148,False,False,False,,8,0,7649
d=8 s=0,Random 50% #36,1714,0.016912667846362,-0.0533545269513538,0.0118224132321069,0.0702671947977158,0.005090254614255,True,False,True,,8,0,7649
d=8 s=0,Random 50% #37,1714,0.0036653828805384,0.0376053512610227,0.0204179052257467,-0.0339399683804842,-0.0167525223452082,False,False,False,,8,0,7649
d=8 s=0,Random 50% #38,1714,0.0021576191788371,-0.0420126255432701,0.0813234212794738,0.0441702447221072,-0.0791658021006367,True,True,True,,8,0,7649
d=8 s=0,Random 50% #39,1714,0.0170086158804934,0.0238317703737964,0.000555167689302,-0.006823154493303,0.0164534481911913,False,True,True,,8,0,7649
d=8 s=0,Random 50% #40,1714,0.018520937100027,-0.0273648014979024,0.0308649019245145,0.0458857385979295,-0.0123439648244874,True,True,True,,8,0,7649
d=8 s=0,Random 50% #41,1714,0.0027199322354597,0.0119073691864184,-0.0129285876896019,-0.0091874369509586,0.0156485199250616,True,True,True,,8,0,7649
d=8 s=0,Random 50% #42,1714,0.0178900300253214,0.0576644818204233,-0.0148322262410741,-0.0397744517951019,0.0327222562663955,True,True,True,,8,0,7649
d=8 s=0,Random 50% #43,1714,0.0169958506224066,0.011307797972902,0.0751425488476106,0.0056880526495046,-0.058146698225204,False,True,True,,8,0,7649
d=8 s=0,Random 50% #44,1714,-0.0080414937759336,-0.0057417687570658,0.0159367876064478,-0.0022997250188677,-0.0239782813823814,True,False,True,,8,0,7649
d=8 s=0,Random 50% #45,1714,-0.0006684003732017,0.0591936841182766,-0.038071369111169,-0.0598620844914783,0.0374029687379673,True,True,True,,8,0,7649
d=8 s=0,Random 50% #46,1714,-0.0127567411871579,-0.0403060158272026,-0.0339441018305479,0.0275492746400446,0.0211873606433899,False,False,False,,8,0,7649
