setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,arch,n_params
32,ICUType 2.0,643,-0.000975689080413,-0.0016378182545629,0.0092559568464095,0.0006621291741499,-0.0102316459268226,True,True,True,,32,257
32,ICUType 3.0,1357,-0.0217764843549488,0.0047755941963827,0.0148559111683577,-0.0265520785513316,-0.0366323955233066,False,False,False,,32,257
32,ICUType 4.0,939,0.0202084035501629,0.0288125654272019,0.0257226262244789,-0.008604161877039,-0.005514222674316,False,False,False,,32,257
32,Age decile 0,374,0.046026807780653,0.0360460142212891,0.000757602911092,0.0099807935593639,0.0452692048695609,False,False,False,,32,257
32,Age decile 1,344,0.0273634472301562,0.0495933574209868,-0.0038502445795126,-0.0222299101908306,0.0312136918096688,True,True,True,,32,257
32,Age decile 2,347,0.0042864169770219,-0.019667438370476,0.0451066889261378,0.023953855347498,-0.0408202719491158,True,True,True,,32,257
32,Age decile 3,325,0.0096292729898892,0.0332245077792169,0.0567032711684458,-0.0235952347893276,-0.0470739981785565,False,False,False,,32,257
32,Age decile 4,372,-0.0152359717577108,0.0289318373599994,-0.0157120907369087,-0.0441678091177103,0.0004761189791978,True,True,True,,32,257
32,Age decile 5,344,-0.0250497851378262,0.0118171976479077,0.0030425807940704,-0.0368669827857339,-0.0280923659318966,False,False,False,,32,257
32,Age decile 6,397,-0.0004719207173194,0.037359785551961,0.0159935036575715,-0.0378317062692805,-0.016465424374891,False,False,False,,32,257
32,Age decile 7,247,0.0173747705218987,0.0462771339500426,-0.0007374217970942,-0.0289023634281438,0.018112192318993,True,True,True,,32,257
32,Age decile 8,354,-0.0216450216450216,0.0294814387444203,-0.0121934108544509,-0.0511264603894419,-0.0094516107905707,True,False,True,,32,257
32,Age decile 9,325,-0.0771864301276066,0.0380409823023673,-0.0119110002124172,-0.1152274124299739,-0.0652754299151893,True,False,True,,32,257
32,HR quartile 0,877,0.0371049136786188,0.0451849002020255,0.0170277280568496,-0.0080799865234067,0.0200771856217692,False,True,True,,32,257
32,HR quartile 1,917,-0.0169849537037037,0.0046544134993287,0.0121065304018073,-0.0216393672030324,-0.029091484105511,False,False,False,,32,257
32,HR quartile 2,816,0.034861311019492,0.0148894487347169,0.0322018985885944,0.0199718622847751,0.0026594124308976,False,False,False,,32,257
32,HR quartile 3,819,-0.0232600311906863,0.0136448268565177,0.0135685731587588,-0.036904858047204,-0.0368286043494452,False,False,False,,32,257
32,MAP quartile 0,877,-0.0141240285818599,0.0223227094929736,0.0108023006163557,-0.0364467380748335,-0.0249263291982156,False,False,False,,32,257
32,MAP quartile 1,840,0.02392179413456,-0.0024875574841625,0.0452275743776194,0.0264093516187226,-0.0213057802430593,True,True,True,,32,257
32,MAP quartile 2,866,0.0104058609958506,0.0126778552981021,0.0049268720521426,-0.0022719943022515,0.0054789889437079,False,True,True,,32,257
32,MAP quartile 3,846,0.0090927756430939,0.0329077141832923,0.027413411315201,-0.0238149385401984,-0.0183206356721071,False,False,False,,32,257
32,Temp quartile 0,902,0.0068727157158747,0.0218544882357351,0.0225422349374366,-0.0149817725198603,-0.0156695192215618,False,False,False,,32,257
32,Temp quartile 1,864,0.0305627470437901,0.0176319600304273,0.0113035971986027,0.0129307870133628,0.0192591498451873,False,False,False,,32,257
32,Temp quartile 2,838,-0.0036346905912123,0.0293220651568347,0.020698714154068,-0.032956755748047,-0.0243334047452803,False,False,False,,32,257
32,Temp quartile 3,825,-0.0023612750885478,-0.0014230498729066,0.0045851078858155,-0.0009382252156411,-0.0069463829743633,True,False,True,,32,257
32,Urine quartile 0,859,-0.0313289760348584,0.0165375328266551,0.0283467861672173,-0.0478665088615135,-0.0596757622020757,False,False,False,,32,257
32,Urine quartile 1,913,-0.0210526315789473,0.0004162353149394,-0.0118115270596015,-0.0214688668938867,-0.0092411045193458,True,False,True,,32,257
32,Urine quartile 2,802,0.0149901230333403,0.022157683176875,0.0194873201810827,-0.0071675601435347,-0.0044971971477424,False,False,False,,32,257
32,Urine quartile 3,855,0.0601118199903958,0.0246621559276129,-0.0007484957980232,0.0354496640627828,0.0608603157884191,True,False,True,,32,257
32,SAPS quartile 0,1025,0.0026756349262149,0.0043708467169653,0.0011184462538377,-0.0016952117907504,0.0015571886723772,False,True,True,,32,257
32,SAPS quartile 1,946,0.0452124666297511,0.0089770619214584,0.0233719400785489,0.0362354047082927,0.0218405265512021,False,False,False,,32,257
32,SAPS quartile 2,660,0.0015384615384615,0.018425280905981,0.0052255795975672,-0.0168868193675195,-0.0036871180591056,False,False,False,,32,257
32,SAPS quartile 3,798,-0.0389986891196934,0.0294493006074756,0.0244064591987658,-0.068447989727169,-0.0634051483184593,False,False,False,,32,257
32,HR > 100,945,-0.0351262896411669,-0.0082348618987629,0.018211871531422,-0.0268914277424039,-0.053338161172589,True,False,True,,32,257
32,MAP < 65,697,-0.0279136809159047,0.0248876366731835,0.0083341781092118,-0.0528013175890883,-0.0362478590251166,False,False,False,,32,257
32,Temp > 38C,267,-0.0430204913392958,0.0073031741292701,6.907027255473319e-05,-0.0503236654685659,-0.0430895616118505,False,False,False,,32,257
32,Urine > 1000,210,0.0458952811893988,0.0621190107857645,-0.0199146176579591,-0.0162237295963656,0.0658098988473579,True,True,True,,32,257
32,Random 50% #1,1714,0.0148182289884191,0.0208648954752764,0.0135308871458509,-0.0060466664868572,0.0012873418425682,False,True,True,,32,257
32,Random 50% #2,1714,0.0038708396744524,0.0165552543666122,0.0110104127276925,-0.0126844146921597,-0.0071395730532401,False,False,False,,32,257
32,Random 50% #3,1714,0.0221853388658367,0.0187405355768948,0.0195504935591324,0.0034448032889419,0.0026348453067043,False,False,False,,32,257
32,Random 50% #4,1714,0.0209444740819774,0.0149981159967716,0.0177400182448528,0.0059463580852057,0.0032044558371245,False,False,False,,32,257
32,Random 50% #5,1714,0.025145147627017,0.0157438064221951,0.0235599685816046,0.0094013412048219,0.0015851790454124,False,False,False,,32,257
32,Random 50% #6,1714,-0.0032358828377694,0.0111623843136065,0.0147689646458264,-0.014398267151376,-0.0180048474835959,False,False,False,,32,257
32,Random 50% #7,1714,0.0203886964648963,0.0258951945023419,0.0215990586722777,-0.0055064980374455,-0.0012103622073814,False,False,False,,32,257
32,Random 50% #8,1714,-0.0080211409064465,0.0171007933878074,0.0194334747603282,-0.025121934294254,-0.0274546156667748,False,False,False,,32,257
32,Random 50% #9,1714,-0.0018808498325041,0.0126161067733359,0.0164955720986554,-0.0144969566058401,-0.0183764219311595,False,False,False,,32,257
32,Random 50% #10,1714,0.0032849222618878,0.0132903683888349,0.0210262125007577,-0.010005446126947,-0.0177412902388698,False,False,False,,32,257
32,Random 50% #11,1714,0.0064028840624585,0.0187353637833543,0.0230979780613863,-0.0123324797208958,-0.0166950939989278,False,False,False,,32,257
32,Random 50% #12,1714,-0.0033234372422892,0.0218830306590989,0.0160197955814975,-0.0252064679013882,-0.0193432328237868,False,False,False,,32,257
32,Random 50% #13,1714,0.0032517955657333,0.0143017085380136,0.0195686844421989,-0.0110499129722803,-0.0163168888764656,False,False,False,,32,257
32,Random 50% #14,1714,0.0062157191184681,0.0189818050449934,0.0064958243604873,-0.0127660859265252,-0.0002801052420191,False,False,False,,32,257
32,Random 50% #15,1714,0.0026854501430772,0.0181086348085739,0.0221625137114549,-0.0154231846654966,-0.0194770635683777,False,False,False,,32,257
32,Random 50% #16,1714,0.0188052608311229,0.025177288798906,0.0165877237785018,-0.0063720279677831,0.002217537052621,False,True,True,,32,257
32,Random 50% #17,1714,0.0073507410721795,0.008724534085069,0.0222261887531791,-0.0013737930128895,-0.0148754476809995,False,False,False,,32,257
32,Random 50% #18,1714,0.0251803786741562,0.0237187290007349,0.0289693389541063,0.0014616496734212,-0.00378896027995,False,True,True,,32,257
32,Random 50% #19,1714,0.0087463233253787,0.0148970558257462,0.0164709907854277,-0.0061507325003674,-0.0077246674600489,False,False,False,,32,257
32,Random 50% #20,1714,0.0239488541873964,0.0158691258081783,0.0279835291038253,0.008079728379218,-0.0040346749164289,False,True,True,,32,257
32,Random 50% #21,1714,0.0016605879752431,0.0130213361861691,0.0244987545409047,-0.0113607482109259,-0.0228381665656615,False,False,False,,32,257
32,Random 50% #22,1714,0.0178287222426975,0.0120743289116967,0.0200669466146058,0.0057543933310007,-0.0022382243719082,False,True,True,,32,257
32,Random 50% #23,1714,-0.0051929851771431,0.0123670697534716,0.0223240655524724,-0.0175600549306147,-0.0275170507296156,False,False,False,,32,257
32,Random 50% #24,1714,0.0201698382197979,0.0138946726663579,0.0295180287703579,0.0062751655534399,-0.0093481905505599,False,True,True,,32,257
32,Random 50% #25,1714,0.0024135223603308,0.0248372953427916,0.0206065616496688,-0.0224237729824608,-0.018193039289338,False,False,False,,32,257
32,Random 50% #26,1714,-0.0063986093578627,0.0156218581850395,0.0138800537849463,-0.0220204675429022,-0.0202786631428091,False,False,False,,32,257
32,Random 50% #27,1714,-0.0048317683881064,0.0175679266820006,0.0131155395168457,-0.022399695070107,-0.0179473079049521,False,False,False,,32,257
32,Random 50% #28,1714,0.0098094573797898,0.0097552697992502,0.0161256636056857,5.418758053957195e-05,-0.0063162062258958,False,True,True,,32,257
32,Random 50% #29,1714,0.0125552608311229,0.0169570735170092,0.0114940264736784,-0.0044018126858863,0.0010612343574444,False,True,True,,32,257
32,Random 50% #30,1714,0.0022139615866539,0.0134746405324477,0.0256104740304503,-0.0112606789457938,-0.0233965124437963,False,False,False,,32,257
32,Random 50% #31,1714,0.0081502190717898,0.0118099978796731,0.0109560861794005,-0.0036597788078833,-0.0028058671076107,False,False,False,,32,257
32,Random 50% #32,1714,-0.0092920029904661,0.0067848336372796,0.0147116271987124,-0.0160768366277457,-0.0240036301891786,False,False,False,,32,257
32,Random 50% #33,1714,-0.002514181228832,0.0130825151054256,0.0211744321153877,-0.0155966963342576,-0.0236886133442197,False,False,False,,32,257
32,Random 50% #34,1714,0.0070180513371488,0.0133370356587477,0.0147429873660263,-0.0063189843215988,-0.0077249360288774,False,False,False,,32,257
32,Random 50% #35,1714,0.0093248828878478,0.0210415881606328,0.0220620054957774,-0.0117167052727849,-0.0127371226079295,False,False,False,,32,257
32,Random 50% #36,1714,0.016912667846362,0.0126213966269066,0.0225014024415432,0.0042912712194553,-0.0055887345951811,False,True,True,,32,257
32,Random 50% #37,1714,0.0036653828805384,0.0175462663240681,0.0148727640910421,-0.0138808834435296,-0.0112073812105036,False,False,False,,32,257
32,Random 50% #38,1714,0.0021576191788371,0.0161924533171351,0.0183624062818051,-0.014034834138298,-0.016204787102968,False,False,False,,32,257
32,Random 50% #39,1714,0.0170086158804934,0.0075048513820703,0.0191030175390159,0.009503764498423,-0.0020944016585225,False,True,True,,32,257
32,Random 50% #40,1714,0.018520937100027,0.0186304488157534,0.0276081503601562,-0.0001095117157263,-0.0090872132601291,False,False,False,,32,257
32,Random 50% #41,1714,0.0027199322354597,0.0092154938318353,0.0091138479904733,-0.0064955615963755,-0.0063939157550136,False,False,False,,32,257
32,Random 50% #42,1714,0.0178900300253214,0.0236675947660453,0.0104839833947594,-0.0057775647407239,0.0074060466305619,False,True,True,,32,257
32,Random 50% #43,1714,0.0169958506224066,0.0169404687474812,0.0156857760130979,5.538187492540314e-05,0.0013100746093087,False,False,False,,32,257
32,Random 50% #44,1714,-0.0080414937759336,0.0196392185785688,0.0190107500199177,-0.0276807123545024,-0.0270522437958513,False,False,False,,32,257
32,Random 50% #45,1714,-0.0006684003732017,0.0199830787577434,0.0088140069106365,-0.0206514791309451,-0.0094824072838382,False,False,False,,32,257
32,Random 50% #46,1714,-0.0127567411871579,0.0143682334398004,0.0162759168529899,-0.0271249746269583,-0.0290326580401479,False,False,False,,32,257
32,Random 50% #47,1714,-0.0023071888899981,0.0144942263993062,0.0315551800019047,-0.0168014152893043,-0.0338623688919028,False,False,False,,32,257
32,Random 50% #48,1714,0.0007707867678387,0.025240150842654,0.0204653120278666,-0.0244693640748152,-0.0196945252600279,False,False,False,,32,257
32,Random 50% #49,1714,-0.0052585890287469,0.0134802492012222,0.0101906256638948,-0.0187388382299692,-0.0154492146926418,False,False,False,,32,257
32,Random 50% #50,1714,-0.009935439192208,0.0085621258533498,-0.0026666470174403,-0.0184975650455578,-0.0072687921747676,True,False,True,,32,257
32,Random 30% #1,1028,0.0177032019704433,0.0240838498430861,0.0342139344540641,-0.0063806478726427,-0.0165107324836207,False,False,False,,32,257
32,Random 30% #2,1028,-0.0188812287552644,-0.0049344298753467,0.010109915784213,-0.0139467988799177,-0.0289911445394775,True,False,True,,32,257
32,Random 30% #3,1028,-0.0136963318843895,-0.0115281702630672,0.0044147873542867,-0.0021681616213223,-0.0181111192386763,True,False,True,,32,257
32,Random 30% #4,1028,0.012612065619632,0.0146652558089959,0.0110575573576204,-0.0020531901893638,0.0015545082620116,False,True,True,,32,257
32,Random 30% #5,1028,0.012955140579904,0.0245306525414084,0.0154546133294498,-0.0115755119615043,-0.0024994727495457,False,False,False,,32,257
32,Random 30% #6,1028,0.011061887501678,0.0050448722612345,0.0182174803061144,0.0060170152404434,-0.0071555928044363,False,True,True,,32,257
32,Random 30% #7,1028,-0.0019795447047178,0.0192363738112837,0.0337466799004333,-0.0212159185160016,-0.0357262246051512,False,False,False,,32,257
32,Random 30% #8,1028,-0.0013757582957458,0.0181230978896261,0.0177333988183406,-0.019498856185372,-0.0191091571140865,False,False,False,,32,257
32,Random 30% #9,1028,0.0167924069116573,0.0075791472164773,0.0111436800532528,0.00921325969518,0.0056487268584045,False,False,False,,32,257
32,Random 30% #10,1028,0.0218614718614718,0.0035036333872407,-0.0004677076964657,0.0183578384742311,0.0223291795579375,True,False,True,,32,257
32,Random 30% #11,1028,0.0036992125742528,0.0190415586997696,0.0157791330775625,-0.0153423461255167,-0.0120799205033096,False,False,False,,32,257
32,Random 30% #12,1028,-0.0176439165409753,0.0193241288681439,0.0019039653433089,-0.0369680454091193,-0.0195478818842843,False,False,False,,32,257
32,Random 30% #13,1028,0.0061871080085679,0.025913460648371,0.0147974108748696,-0.019726352639803,-0.0086103028663016,False,False,False,,32,257
32,Random 30% #14,1028,-0.0024039572835282,0.0114081748346951,0.0198356230235592,-0.0138121321182234,-0.0222395803070875,False,False,False,,32,257
32,Random 30% #15,1028,-0.0014797507788162,0.0110605033761991,0.0148072577011304,-0.0125402541550153,-0.0162870084799466,False,False,False,,32,257
32,Random 30% #16,1028,0.006823838043474,0.0025417883058055,0.0165523738455685,0.0042820497376685,-0.0097285358020944,False,True,True,,32,257
32,Random 30% #17,1028,0.0030261642698374,0.0135354493439406,0.0140166509565357,-0.0105092850741031,-0.0109904866866982,False,False,False,,32,257
32,Random 30% #18,1028,0.008237689744539,0.0303820827779124,0.0093611813437355,-0.0221443930333734,-0.0011234915991964,False,False,False,,32,257
32,Random 30% #19,1028,0.0066883064376393,0.0135349964596087,0.027703247828258,-0.0068466900219694,-0.0210149413906187,False,False,False,,32,257
32,Random 30% #20,1028,-0.0099963316214233,0.0228996657665441,0.0334910177213682,-0.0328959973879674,-0.0434873493427916,False,False,False,,32,257
32,Random 30% #21,1028,0.002277451699682,0.0156408224762248,0.0024688950188658,-0.0133633707765428,-0.0001914433191837,False,False,False,,32,257
32,Random 30% #22,1028,0.0271739130434782,0.0095958462752657,0.0132232385968323,0.0175780667682124,0.0139506744466459,False,False,False,,32,257
32,Random 30% #23,1028,0.0053719593676173,0.0215830594813949,0.0255607789584232,-0.0162111001137775,-0.0201888195908058,False,False,False,,32,257
32,Random 30% #24,1028,0.0374355138753044,0.027657849110764,0.0045410455800903,0.0097776647645403,0.032894468295214,False,False,False,,32,257
32,Random 30% #25,1028,0.0207335170659317,0.0062082326716778,0.0247335821813996,0.0145252843942538,-0.0040000651154679,False,True,True,,32,257
32,Random 30% #26,1028,0.000322640117994,0.0231234718996915,0.0056635294481541,-0.0228008317816974,-0.00534088933016,False,False,False,,32,257
32,Random 30% #27,1028,-0.0133699862551543,0.0129344386180317,0.034113387155097,-0.0263044248731861,-0.0474833734102513,False,False,False,,32,257
32,Random 30% #28,1028,0.0048546691403834,0.0126423129833263,0.0076776493826958,-0.0077876438429429,-0.0028229802423124,False,False,False,,32,257
32,Random 30% #29,1028,0.0132264436461088,0.0147573089271241,0.0200165273206883,-0.0015308652810152,-0.0067900836745794,False,False,False,,32,257
