setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,max_depth
depth 7,Random 50% #24,1714,0.0201698382197979,0.0536191292521836,-0.0139963563098612,-0.0334492910323856,0.0341661945296591,True,True,True,,7
depth 7,Random 50% #25,1714,0.0024135223603308,0.0617823758380542,-0.0104985242062883,-0.0593688534777234,0.0129120465666191,True,True,True,,7
depth 7,Random 50% #26,1714,-0.0063986093578627,0.0435582447069398,-0.0232357622650691,-0.0499568540648025,0.0168371529072064,True,True,True,,7
depth 7,Random 50% #27,1714,-0.0048317683881064,0.0519245815322444,-0.025868754098195,-0.0567563499203509,0.0210369857100886,True,True,True,,7
depth 7,Random 50% #28,1714,0.0098094573797898,0.0506257411813478,-0.0145006928849556,-0.0408162838015579,0.0243101502647455,True,True,True,,7
depth 7,Random 50% #29,1714,0.0125552608311229,0.0508955251471405,-0.0280180438628661,-0.0383402643160176,0.040573304693989,True,True,True,,7
depth 7,Random 50% #30,1714,0.0022139615866539,0.05050576428697,-0.0261609176047857,-0.048291802700316,0.0283748791914396,True,True,True,,7
depth 7,Random 50% #31,1714,0.0081502190717898,0.0493658609888464,-0.0156597477469148,-0.0412156419170565,0.0238099668187046,True,True,True,,7
depth 7,Random 50% #32,1714,-0.0092920029904661,0.0455703513785683,-0.0130097677998255,-0.0548623543690345,0.0037177648093593,True,True,True,,7
depth 7,Random 50% #33,1714,-0.002514181228832,0.0483154803480781,-0.0170333245151963,-0.0508296615769101,0.0145191432863642,True,True,True,,7
depth 7,Random 50% #34,1714,0.0070180513371488,0.0539916293408256,-0.0220085461864335,-0.0469735780036767,0.0290265975235824,True,True,True,,7
depth 7,Random 50% #35,1714,0.0093248828878478,0.058524968110042,-0.0091155790093113,-0.0492000852221941,0.0184404618971592,True,True,True,,7
depth 7,Random 50% #36,1714,0.016912667846362,0.0458079248781458,-0.0154805795505531,-0.0288952570317838,0.0323932473969151,True,True,True,,7
depth 7,Random 50% #37,1714,0.0036653828805384,0.0528080032710942,-0.0257342994696939,-0.0491426203905557,0.0293996823502324,True,True,True,,7
depth 7,Random 50% #38,1714,0.0021576191788371,0.0590823741337606,-0.0118340198613923,-0.0569247549549235,0.0139916390402294,True,True,True,,7
depth 7,Random 50% #39,1714,0.0170086158804934,0.044544316150157,-0.016833795536765,-0.0275357002696636,0.0338424114172584,True,True,True,,7
depth 7,Random 50% #40,1714,0.018520937100027,0.0651913841049202,-0.0113094957144256,-0.0466704470048931,0.0298304328144527,True,True,True,,7
depth 7,Random 50% #41,1714,0.0027199322354597,0.0582700181121959,-0.017811283410556,-0.0555500858767361,0.0205312156460158,True,True,True,,7
depth 7,Random 50% #42,1714,0.0178900300253214,0.0537109849173606,-0.0221935827498833,-0.0358209548920391,0.0400836127752048,True,True,True,,7
depth 7,Random 50% #43,1714,0.0169958506224066,0.0600035709193608,-0.0223513012653128,-0.0430077202969541,0.0393471518877195,True,True,True,,7
depth 7,Random 50% #44,1714,-0.0080414937759336,0.0516114142166201,-0.0232439093007603,-0.0596529079925537,0.0152024155248267,True,True,True,,7
depth 7,Random 50% #45,1714,-0.0006684003732017,0.0501121100151027,-0.0157762637003079,-0.0507805103883044,0.0151078633271062,True,True,True,,7
depth 7,Random 50% #46,1714,-0.0127567411871579,0.0584757424089548,-0.0086942806951599,-0.0712324835961128,-0.004062460491998,True,False,True,,7
depth 7,Random 50% #47,1714,-0.0023071888899981,0.0520745252752773,-0.0077971072204483,-0.0543817141652754,0.0054899183304502,True,True,True,,7
depth 7,Random 50% #48,1714,0.0007707867678387,0.0565567100090916,-0.0137583357863743,-0.0557859232412528,0.014529122554213,True,True,True,,7
depth 7,Random 50% #49,1714,-0.0052585890287469,0.0474281979121955,-0.0147201052310964,-0.0526867869409425,0.0094615162023495,True,True,True,,7
depth 7,Random 50% #50,1714,-0.009935439192208,0.050912764839364,-0.0299725077512919,-0.060848204031572,0.0200370685590838,True,True,True,,7
depth 7,Random 30% #1,1028,0.0177032019704433,0.0626236003420425,-0.0026230313364864,-0.0449203983715992,0.0203262333069298,True,True,True,,7
depth 7,Random 30% #2,1028,-0.0188812287552644,0.0478829229228364,-0.0170814856252591,-0.0667641516781009,-0.0017997431300052,True,False,True,,7
depth 7,Random 30% #3,1028,-0.0136963318843895,0.0342314772073217,-0.0365944547077111,-0.0479278090917113,0.0228981228233216,True,True,True,,7
depth 7,Random 30% #4,1028,0.012612065619632,0.0367230564151891,-0.0219114510466029,-0.024110990795557,0.0345235166662349,True,True,True,,7
depth 7,Random 30% #5,1028,0.012955140579904,0.0575428817288341,-0.011097330705201,-0.04458774114893,0.024052471285105,True,True,True,,7
depth 7,Random 30% #6,1028,0.011061887501678,0.0694193733849768,-0.0230799781424448,-0.0583574858832987,0.0341418656441229,True,True,True,,7
depth 7,Random 30% #7,1028,-0.0019795447047178,0.0508467994659973,-0.0207628754620388,-0.0528263441707152,0.0187833307573209,True,True,True,,7
depth 7,Random 30% #8,1028,-0.0013757582957458,0.0473598920546207,-0.0125577587719178,-0.0487356503503666,0.011182000476172,True,True,True,,7
depth 7,Random 30% #9,1028,0.0167924069116573,0.0443123572456543,-0.0135492320689354,-0.0275199503339969,0.0303416389805927,True,True,True,,7
depth 7,Random 30% #10,1028,0.0218614718614718,0.0533666618040131,-0.0248903647685729,-0.0315051899425413,0.0467518366300448,True,True,True,,7
depth 7,Random 30% #11,1028,0.0036992125742528,0.0550211982932003,-0.0320247869555902,-0.0513219857189475,0.0357239995298431,True,True,True,,7
depth 7,Random 30% #12,1028,-0.0176439165409753,0.0448335782664317,-0.0372864561798557,-0.0624774948074071,0.0196425396388804,True,True,True,,7
depth 7,Random 30% #13,1028,0.0061871080085679,0.0734367257504408,-0.0033096412303961,-0.0672496177418728,0.009496749238964,True,True,True,,7
depth 7,Random 30% #14,1028,-0.0024039572835282,0.0556759096693298,-0.0188389016302946,-0.0580798669528581,0.0164349443467663,True,True,True,,7
depth 7,Random 30% #15,1028,-0.0014797507788162,0.0587533292893212,-0.0316490855204148,-0.0602330800681374,0.0301693347415986,True,True,True,,7
depth 7,Random 30% #16,1028,0.006823838043474,0.0516009515265282,-0.0259388610580055,-0.0447771134830541,0.0327626991014795,True,True,True,,7
depth 7,Random 30% #17,1028,0.0030261642698374,0.0554592458660665,-0.0178589352433541,-0.052433081596229,0.0208850995131915,True,True,True,,7
depth 7,Random 30% #18,1028,0.008237689744539,0.0474815359976713,-0.0175216052005049,-0.0392438462531323,0.0257592949450439,True,True,True,,7
depth 7,Random 30% #19,1028,0.0066883064376393,0.0418246900140942,-0.0292078043964139,-0.0351363835764548,0.0358961108340532,True,True,True,,7
depth 7,Random 30% #20,1028,-0.0099963316214233,0.0508403360311504,-0.0211598039576164,-0.0608366676525738,0.011163472336193,True,True,True,,7
depth 7,Random 30% #21,1028,0.002277451699682,0.0544008362096459,-0.0418329974580153,-0.0521233845099638,0.0441104491576973,True,True,True,,7
depth 7,Random 30% #22,1028,0.0271739130434782,0.0482253797482737,-0.0117951159183259,-0.0210514667047955,0.0389690289618042,True,True,True,,7
depth 7,Random 30% #23,1028,0.0053719593676173,0.0732229858100545,-0.014326972839286,-0.0678510264424371,0.0196989322069033,True,True,True,,7
depth 7,Random 30% #24,1028,0.0374355138753044,0.0597663642441771,-0.0195741730196969,-0.0223308503688727,0.0570096868950013,True,True,True,,7
depth 7,Random 30% #25,1028,0.0207335170659317,0.0598890579285795,0.0004386664041252,-0.0391555408626478,0.0202948506618065,False,True,True,,7
depth 7,Random 30% #26,1028,0.000322640117994,0.0585123796760443,-0.0451383691620496,-0.0581897395580502,0.0454610092800437,True,True,True,,7
depth 7,Random 30% #27,1028,-0.0133699862551543,0.056603047682334,-0.0308321697760171,-0.0699730339374883,0.0174621835208628,True,True,True,,7
depth 7,Random 30% #28,1028,0.0048546691403834,0.0548434958403659,-0.0050556262998869,-0.0499888266999825,0.0099102954402703,True,True,True,,7
depth 7,Random 30% #29,1028,0.0132264436461088,0.0424773903743586,-0.0356031470678485,-0.0292509467282497,0.0488295907139574,True,True,True,,7
depth 7,Random 30% #30,1028,0.0073191060456281,0.0549882070838863,-0.02278345849015,-0.0476691010382582,0.0301025645357781,True,True,True,,7
depth 7,Random 30% #31,1028,0.0186572318838355,0.0744450900551672,-0.0116118988404364,-0.0557878581713317,0.0302691307242719,True,True,True,,7
depth 7,Random 30% #32,1028,0.0146773132638857,0.0633472721192073,-0.0209338667358372,-0.0486699588553216,0.0356111799997229,True,True,True,,7
depth 7,Random 30% #33,1028,0.0107989019115876,0.0552464613475679,-0.0166947977750141,-0.0444475594359802,0.0274936996866017,True,True,True,,7
depth 7,Random 30% #34,1028,0.0036708111308466,0.048665555820995,-0.0129510257834862,-0.0449947446901483,0.0166218369143329,True,True,True,,7
depth 7,Random 30% #35,1028,-0.0021279853031231,0.0533047586694812,-0.0258465763417112,-0.0554327439726043,0.0237185910385881,True,True,True,,7
depth 7,Random 30% #36,1028,-0.0048226599270606,0.0497401159887327,-0.0182495634185949,-0.0545627759157933,0.0134269034915342,True,True,True,,7
depth 7,Random 30% #37,1028,-0.0037446257685728,0.0417081048378868,-0.0080852520629947,-0.0454527306064596,0.0043406262944218,True,True,True,,7
depth 7,Random 30% #38,1028,0.0108722741433021,0.0538059723017029,-0.0030074539209456,-0.0429336981584007,0.0138797280642478,True,True,True,,7
depth 7,Random 30% #39,1028,0.0380230468256006,0.0512417618456409,-0.0222005868580619,-0.0132187150200403,0.0602236336836626,True,True,True,,7
depth 7,Random 30% #40,1028,-0.0156995008383602,0.0591370022431666,-0.0369320611744687,-0.0748365030815269,0.0212325603361084,True,True,True,,7
depth 7,Random 30% #41,1028,0.0003191021554961,0.0459768362814964,-0.0358221928269857,-0.0456577341260003,0.0361412949824818,True,True,True,,7
depth 7,Random 30% #42,1028,0.0039796984507742,0.0411189624214503,-0.008439393389611,-0.0371392639706761,0.0124190918403852,True,True,True,,7
depth 7,Random 30% #43,1028,0.0320665445665445,0.0656323067378501,-0.0210982487845275,-0.0335657621713055,0.0531647933510721,True,True,True,,7
depth 7,Random 30% #44,1028,0.014617494198646,0.0489581595933642,-0.0204015578492632,-0.0343406653947182,0.0350190520479093,True,True,True,,7
depth 7,Random 30% #45,1028,-0.010677190889205,0.0488657601359624,-0.0387623669947092,-0.0595429510251674,0.0280851761055041,True,True,True,,7
depth 7,Random 30% #46,1028,-0.0211341559464426,0.0588941831809761,-0.0250114604640013,-0.0800283391274187,0.0038773045175586,True,True,True,,7
depth 7,Random 30% #47,1028,0.0021068472535741,0.0689694634583143,-0.0110177836886066,-0.0668626162047402,0.0131246309421807,True,True,True,,7
depth 7,Random 30% #48,1028,0.0099373113536103,0.0611794423829371,-0.0231250854753773,-0.0512421310293267,0.0330623968289877,True,True,True,,7
depth 7,Random 30% #49,1028,-0.0033935788911766,0.0624267413753525,-0.0321172971109403,-0.0658203202665292,0.0287237182197636,True,True,True,,7
depth 7,Random 30% #50,1028,-0.0149638584774062,0.0569139729670527,-0.0173369965129753,-0.071877831444459,0.0023731380355691,True,True,True,,7
depth 8,All Patients,3429,0.0078818040435458,0.0523780415361576,-0.0137180919142338,-0.0444962374926117,0.0215998959577797,True,True,True,,8
depth 8,ICUType 1.0,490,0.0294939989088925,0.0734097182338548,0.0105875861300717,-0.0439157193249623,0.0189064127788207,False,True,True,,8
depth 8,ICUType 2.0,643,-0.000975689080413,0.0106476702265613,-0.0021565815313047,-0.0116233593069743,0.0011808924508917,True,True,True,,8
depth 8,ICUType 3.0,1357,-0.0217764843549488,0.0475576291425024,-0.0448239011491509,-0.0693341134974513,0.0230474167942021,True,True,True,,8
depth 8,ICUType 4.0,939,0.0202084035501629,0.0630615624844561,-0.006182664167799,-0.0428531589342932,0.0263910677179619,True,True,True,,8
depth 8,Age decile 0,374,0.046026807780653,0.0503300339351161,-0.0174049189061834,-0.0043032261544631,0.0634317266868364,True,True,True,,8
depth 8,Age decile 1,344,0.0273634472301562,0.0363416820931391,-0.0242673245074575,-0.0089782348629829,0.0516307717376137,True,True,True,,8
depth 8,Age decile 2,347,0.0042864169770219,0.009412234901675,0.0095654393728918,-0.005125817924653,-0.0052790223958699,False,False,False,,8
depth 8,Age decile 3,325,0.0096292729898892,0.0460508455700652,-0.0205658033305174,-0.036421572580176,0.0301950763204067,True,True,True,,8
depth 8,Age decile 4,372,-0.0152359717577108,0.0326703998489223,-0.0321642654392119,-0.0479063716066332,0.016928293681501,True,True,True,,8
depth 8,Age decile 5,344,-0.0250497851378262,0.035150548943756,-0.0024454048337201,-0.0602003340815822,-0.0226043803041061,True,False,True,,8
depth 8,Age decile 6,397,-0.0004719207173194,0.0364145517070712,-0.0517304411676368,-0.0368864724243907,0.0512585204503173,True,True,True,,8
depth 8,Age decile 7,247,0.0173747705218987,0.0563506749040181,-0.0025514777156372,-0.0389759043821193,0.019926248237536,True,True,True,,8
depth 8,Age decile 8,354,-0.0216450216450216,0.0281523356499408,-0.0316328879403458,-0.0497973572949624,0.0099878662953241,True,True,True,,8
depth 8,Age decile 9,325,-0.0771864301276066,0.0790926062418831,-0.0318353314381243,-0.1562790363694897,-0.0453510986894822,True,False,True,,8
depth 8,HR quartile 0,877,0.0371049136786188,0.0683265000133828,0.000115225649106,-0.0312215863347639,0.0369896880295127,False,True,True,,8
depth 8,HR quartile 1,917,-0.0169849537037037,0.0329316194470636,-0.0289460515101112,-0.0499165731507673,0.0119610978064075,True,True,True,,8
depth 8,HR quartile 2,816,0.034861311019492,0.0488566937748483,-0.0142019109426912,-0.0139953827553562,0.0490632219621833,True,True,True,,8
depth 8,HR quartile 3,819,-0.0232600311906863,0.0586444267424353,-0.029221378408628,-0.0819044579331217,0.0059613472179417,True,True,True,,8
depth 8,MAP quartile 0,877,-0.0141240285818599,0.0558564988305363,-0.0293182748003491,-0.0699805274123962,0.0151942462184892,True,True,True,,8
depth 8,MAP quartile 1,840,0.02392179413456,0.0594977678943864,-0.0065803118776941,-0.0355759737598263,0.0305021060122542,True,True,True,,8
depth 8,MAP quartile 2,866,0.0104058609958506,0.0497543576598086,-0.0373411910180719,-0.0393484966639579,0.0477470520139225,True,True,True,,8
depth 8,MAP quartile 3,846,0.0090927756430939,0.0709813854512921,-0.0074483493428026,-0.0618886098081982,0.0165411249858966,True,True,True,,8
depth 8,Temp quartile 0,902,0.0068727157158747,0.0696392000941335,-0.0173959222698996,-0.0627664843782587,0.0242686379857744,True,True,True,,8
depth 8,Temp quartile 1,864,0.0305627470437901,0.0638584242905019,-0.0356134889335306,-0.0332956772467117,0.0661762359773208,True,True,True,,8
depth 8,Temp quartile 2,838,-0.0036346905912123,0.0399768798596344,-0.0110335426150294,-0.0436115704508467,0.0073988520238171,True,True,True,,8
depth 8,Temp quartile 3,825,-0.0023612750885478,0.050309090887001,-0.0336705088395598,-0.0526703659755488,0.031309233751012,True,True,True,,8
depth 8,Urine quartile 0,859,-0.0313289760348584,0.0688367682072478,-0.0544774983079718,-0.1001657442421062,0.0231485222731134,True,True,True,,8
depth 8,Urine quartile 1,913,-0.0210526315789473,0.0307310990826808,-0.0353370466703325,-0.0517837306616282,0.0142844150913851,True,True,True,,8
depth 8,Urine quartile 2,802,0.0149901230333403,0.0509250614337438,-0.0196475882506677,-0.0359349384004035,0.034637711284008,True,True,True,,8
depth 8,Urine quartile 3,855,0.0601118199903958,0.0616679158675103,-0.0202014734803387,-0.0015560958771145,0.0803132934707346,True,True,True,,8
depth 8,SAPS quartile 0,1025,0.0026756349262149,0.035324646734029,-0.0208396072652714,-0.0326490118078141,0.0235152421914864,True,True,True,,8
depth 8,SAPS quartile 1,946,0.0452124666297511,0.0552430153538628,-0.0384960650786397,-0.0100305487241116,0.0837085317083909,True,True,True,,8
depth 8,SAPS quartile 2,660,0.0015384615384615,0.0464751887637472,-0.0258567916172055,-0.0449367272252857,0.027395253155667,True,True,True,,8
depth 8,SAPS quartile 3,798,-0.0389986891196934,0.0742723987503094,0.0014036183322023,-0.1132710878700029,-0.0404023074518958,False,False,False,,8
depth 8,HR > 100,945,-0.0351262896411669,0.0589233273196296,-0.0412933965815669,-0.0940496169607966,0.0061671069403999,True,True,True,,8
depth 8,MAP < 65,697,-0.0279136809159047,0.0403386326927136,-0.0385693526933807,-0.0682523136086184,0.0106556717774759,True,True,True,,8
depth 8,Temp > 38C,267,-0.0430204913392958,0.0401180354687281,-0.0040444094392819,-0.0831385268080239,-0.0389760819000138,True,False,True,,8
depth 8,Urine > 1000,210,0.0458952811893988,0.0501160738169009,-0.0139200151970209,-0.004220792627502,0.0598152963864197,True,True,True,,8
depth 8,Random 50% #1,1714,0.0148182289884191,0.0548413521808067,-0.0216888850998541,-0.0400231231923875,0.0365071140882733,True,True,True,,8
depth 8,Random 50% #2,1714,0.0038708396744524,0.0504004456954589,-0.0269016219368652,-0.0465296060210064,0.0307724616113176,True,True,True,,8
depth 8,Random 50% #3,1714,0.0221853388658367,0.0536874814492983,-0.0256969861017741,-0.0315021425834615,0.0478823249676109,True,True,True,,8
depth 8,Random 50% #4,1714,0.0209444740819774,0.0599780721559817,-0.0265995675461253,-0.0390335980740043,0.0475440416281028,True,True,True,,8
depth 8,Random 50% #5,1714,0.025145147627017,0.059498799985238,-0.0118287212299777,-0.0343536523582209,0.0369738688569948,True,True,True,,8
depth 8,Random 50% #6,1714,-0.0032358828377694,0.0543168733458247,-0.0184304589341967,-0.0575527561835942,0.0151945760964272,True,True,True,,8
depth 8,Random 50% #7,1714,0.0203886964648963,0.0528600604175076,-0.0118775399619586,-0.0324713639526112,0.032266236426855,True,True,True,,8
